Tip,chinese_name,content,episode,movie_name,ranking,score,score_num,summary
13话/2014年7月5日/武内直子,美少女战士Crystal,转载自巴哈姆特。美战的漫画的确更好看，设定上比动画更复杂，动画与漫画差的比较多，一是漫画里一些内容不适合TV播放，比如S里一开始拿无限学园学生做活人实验，变成圣体的返祖现象（动画里改成拿一些静物实验变成恶魔）土萌莹被父亲改造身体等等一些灰色设定...,13,美少女戦士セーラームーンCrystal,4641,6.1,474,2012年7月6日，在东京六本木举行的20周年纪念谈话活动中，宣布将会制作“美少女战士系列”全新作品，并确认由桃色幸运草Z献唱主题曲。惟官方于此公布后多于一年时间均未有更新资讯，原作者武内直子更曾于2013年4月直言制作延期。直至同年8月4日，官方才正式举行新作发布会，预定于2014年冬季推出。其后于2014年1月再度延期至7月推出，公布制作人员，并于访谈中透露将以漫画版为蓝本，由第1集开始重新启动故事。各个主演角色之声优除月野兔外，亦于4月27日宣布有所更换，同日亦宣布播映时间之安排。
24话/2018年1月12日/長谷敏司「BEATLESS」（KADOKAWA）,BEATLESS -没有心跳的少女-,这部番能比同为redjuice人设的罪恶王冠分低我是没有想到的。可惜了被贫穷经费和迷之节奏拖累的剧本和设定。无比俗套的展开与教科书一般令人恶心的废材圣母男主让很多人在前期就弃番而去（说实话不是手办、设定原画以及某吧吧主我真的可能坚持不下来）。但是后面渐...,24,BEATLESS,4643,6.2,772,这是，人类与超越人智的存在之间的诀别与共存的故事。
12话/2019年1月11日/山本秀世/深見真・刻夜セイゴ（掲載月刊「ビッグガンガン」スクウェア・エニックス刊）,魔法少女特殊战明日香,本以为会很虐，就是有点血腥暴力而已，这剧情看点就是虐妹，不过倒是没虐几个主角，虐的是敌人还有同学，这几个魔法少女都太强了，也不算是绝望，倒还是挺正能量的，魔法少女变成用现代武器的魔法，这漫画肯定有意思。明日香正常人，胡桃病娇百合，胡桃虐虐妹真可爱，那个黄毛没出现...,12,魔法少女特殊戦あすか,4655,6.1,431,伝説。神話。魔法――。科学の発展とともに忘れ去られた、もう一つの世界と、人類はついに邂逅を果たす。だが、その再会は幸福なものではなかった。
12话/2016年1月11日,苍之彼方的四重奏,苍彼动画的第一话的信息量还是有点大的。这一话不仅四个女主角全部登场，故事也一路从晶也初识明日香一路跑到了明日香的FC初战，还包括了对反重鞋以及FC等世界观的解释。其实，我觉得没必要勉强让莉佳登场。一共也就给了一个镜头，连名字都没说，感觉就是欺负人啊。看...,12,蒼の彼方のフォーリズム,4657,6.2,1307,经由能够产生反重力的鞋子，通称“反重力鞋”的发明，
12话/2019年7月4日/CHIROLU『うちの娘の為ならば、俺はもしかしたら魔王も倒せるかもしれない。』（HJノベルス／ホビージャパン）/西田美弥子、舛舘俊秀、出口花穂,为了女儿，我说不定连魔王都能干掉。,看了结局，总的来说非常失望。剧情方面到结局了都没有什么大的戏剧冲突，全程寡淡如水，你前面平淡可以，一直平淡就真的成白水了，还特意ed放个图，结果就是不给你表白，想不到吧？结局还要遮遮掩掩的，谁还不知道拉缇娜喜欢迪尔怎么的？制作方面，到了结局水平也没有任何提高，甚至结...,12,うちの娘の為ならば、俺はもしかしたら魔王も倒せるかもしれない。,4659,6.2,717,年纪轻轻便崭露头角成为远近闻名的青年冒险者“迪尔”，由于某次委托而步入了幽深的森林中的他，与骨瘦如柴的年幼的魔族少女“拉提娜”相遇了。
1话/2018年10月26日/奚超/口袋巧克力,昨日青空,今天看了《昨日青空》，画风上就像看新海诚的作品一样，尤其是电车那里，总感觉有致敬《秒速5厘米》的感觉。每一帧画面都是那么的精致，制作出一个多小时的电影，真的是很不容易了啊。最为感动的地方是最后海报上的“致每一个终将光芒万丈的我们”那句话，在前情铺垫充足...,1,昨日青空,4667,6.1,296,电影《昨日青空》是中国首部青春题材动画电影，影片以1998年中国南方小镇兰溪为真实背景，讲述了几位高三学生在高考前夕产生的有关友情、暗恋、亲情的成长故事。作品的创作源自于创作者对少年时光的怀念，并将这份怀念用唯美的画面形式具象凝固。
12话/2019年10月7日/太田雅彦/FUNA/渡辺奏,我，不是说了能力要平均值么！,贫穷但有趣甚至期待第二季濒临退圈之际又找回看动画的乐趣,12,私、能力は平均値でって言ったよね！,4676,6.2,1491,人よりちょっとだけ「できる子」だったため、孤独で思うように生きられなかった女子高生・栗原海里。
13话/2014年1月6日,献给某飞行员的恋歌,浪费时间看了个什么垃圾玩意系列：自追忆后还对小六的作品有所期待，补完后发现各种有病不合理设定，一群傻逼孩子带着年少热血去英勇送死就算了，去探索尽头干嘛把伊斯拉搭进去干啥，全是回忆啊那个岛，就为了营造什么莫名其妙的设定做这种莫名其妙的设定，然后眼镜，你右手没...,13,とある飛空士への恋歌,4678,6.2,764,恋歌讲述的是因为6年前的革命而失去一切的原皇子卡鲁艾露，和被称为革命的旗印的呼风少女也是自己的杀父仇人尼娜一起到空中的岛屿ISURA的故事。然而他却不知道自己喜欢的少女克雷亚竟是尼娜，他们在那儿遇到了来自天空一族的袭击，危急关头神圣雷姆瓦王国向他们伸出了援助之手……
12话/2013年10月10日,革命机Valvrave 第二季,A国直播杀人，不就是ISIS直播杀人嘛普通人看到ISIS烧人质没烧死，第一反应是谴责恐怖分子，第二反应该是惊奇啊，怎么会一惊一乍地要把人质杀了？就因为人质是个不死身？是外星人？退一万步说，就算是外星人。一群和人类长得很像，没有表现出敌意和危害性的，能沟通的外星人。...,12,革命機ヴァルヴレイヴ 2ndシーズン,4679,6.2,1998,ARUS大統領とドルシア総統の会合場所では101人評議会というマギウスの集団がおり、アマデウスは彼らへの裏切り行為を指摘され、体を乗っ取られてしまう。同じ頃、モジュール77を巡る戦闘も佳境を迎え、ヴァルヴレイヴIIを奪取したカインらドルシア軍は撤退する。それから2ヶ月後、月に辿り着いたショーコ達は新生ジオール政府を正式に立ち上げ、他国との交渉を始めていたが、社会人として実務経験のない彼女らは、国家の実務関係の権利をことごとくARUSに握られてしまう。それと同時に、ヴァルヴレイヴという強力な兵器を持ちながらも、外交面では弱腰であるという新生ジオールの弱点も明らかとなった。
10话/2012年7月14日/岡本英樹/SCA-自/渡辺敦子,公立海老栖川高校天闷部,”引用第92楼laoism于2012-09-2003:35发表的:恐怕除了捏他外还真是靠狗神煌撑的。想画个同人图了结此帖。返回↗[http://bbs.saraba1st.com/2b/job.php?action=topost&tid=829280&pid=19286002]“原图：http://www.pixiv.net/member_illust.php?mode=medium...,10,えびてん 公立海老栖川高校天悶部,4685,6.2,915,野矢一树是转入公立海老栖川高校的新生，对天文感兴趣的他本想申请加入天文部，但却错入部室，成为了原本仅由女生组成的天闷部的一员。在这里，一树遇到了个性鲜明的女生部员们，有常常搞出问题来的户田山响子、天闷部的唯一常识人广松理圭、腐女子金森羽片以及副部长大庭莲实。就这样，野矢一树便与这些个性鲜明的天闷部女生部员们展开了一段轻松搞笑的校园生活……
13话/2014年1月5日,大家集合！Falcom学园,曲目列表：1.GOFIGHT2.碧き雫AokiShizuku3.ささやかな晩餐4.神機降臨5.これが俺たちの力だ!6.ポムりますか？7.琥珀の愛LuteVer8.FormidableEnemy9.降水確率10%10.C.S.P.D-クロスベル警察-11.パラダイスミ☆12.束の間の休息13.MythticRoar...,13,みんな集まれ! ファルコム学園,4692,6.1,622,鬼才・新久保だいすけ氏が描く、日本ファルコム作品の歴代キャラクターを題材とした人気ギャグ4コマ漫画(WEB雑誌『月刊FALCOMMAGAZINE』にて連載中)。
1话/2011年4月16日/青山剛昌/須藤昌朋,名侦探柯南 沉默的15分钟,柯南——一个永恒的代名词，时间在这儿静止。十几年来，他活跃于日本各地，他的故事已经讲述了十几部部电影和特别篇以及数不尽的电视，可他从最开始的一年级，到现在依旧是一年级，任何不老仙丹与修仙妙术在他面前都是如此地不堪一击。长生不老无需外力，并影响者外界，让...,1,名探偵コナン 沈黙の15分,4696,6.2,1655,朝仓都知事收到一封神秘的恐吓信，内容为：“对于你那4年执政中桀骜不驯的态度，上天将给予惩罚！”。隔天，由都知事主导开通的新地下铁隧道遭到炸毁。虽然多亏柯南知道恐吓信而使得这次爆破事件没有人员伤亡，但是，夺取都知事性命失败的犯人势必将再次犯案，并带来更大的灾害，调查朝仓都知事历年事政的柯南，察觉到极有可能是在国土交通大臣时代所推动的水坝建设案中，怀有恨意的犯人就在那相关关系人等之中，因此决定进行深度搜查。
12话/2010年4月1日/山本裕介/さんりようこ/八尋裕子、阿部智之（ゲスト）,B型H系,大一的第二学期开始尝试追新番（2010年4月新番），从此告别了现充的生活(bgm38)在此之前，只在点播台看过JUMP系动画。当时并不怎么感冒，就是为了和小伙伴有的聊才看的。高中期间机缘巧合读过《零之使魔》，读到十多卷搁置后的若干年内还一直以为是网络小说(bgm38)，不...,12,B型H系,4701,6.2,1485,三里洋子在「周刊YoungJump」上连载的四格漫画「B型H系」，将被改编成TV动画，于今年春番档期播出。「B型H系」是一部糟糕中带点轻喜的作品，讲述了超级人气美少女山田以进入高中后要找到100个伴侣为目标，在一次意外中找到了非常适合她初次体验的男生小须田，谁料小须田竟然是对感情非常迟钝的人，为小须田不理会自己的魅力而受到打击的山田发现其实小须田还有个青梅竹马的女生在偷偷暗恋着他，并擅长山田所薄弱的料理，一气之下山田为展现自己的魅力夺得了学年皇后的称号，然而另一个超级人气美少女出现了，并以夺取山田的一切为目标……
12话/2019年1月8日/大地丙太郎、杉井ギサブロー、鴫野彰、望月智充、米たにヨシトモ、高橋良輔、三沢伸、小島正幸、高橋丈夫、長濵博史、小林治、森本晃司/瀧波ユカリ(「臨死‼江古田ちゃん」講談社『アフタヌーン』所載）,临死！！江古田,简单来说就是个互相诠释心目中古江田的企划，其中有用自己的感性诠释的，也有无法共鸣直接当作正常动画制作的，还有直接把它当私货来玩的，总而言之就是一场导演间们的盛宴。其中我有幸见过的也就杉井キサブロ监督了（这里不多赘述了），内容看的都还不错，没想到其中还有虫...,12,臨死!! 江古田ちゃん,4706,6,180,地方出身、都市単身生活、非正規労働者、
